,class,bruises,odor,ring-number,ring-type,spore-print-color,population,habitat,cap,gill,stalk
6438,1,0,8,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-0.06501591182344083
6439,1,0,2,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,-0.3048043911741535
6440,1,0,7,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.3048043911741535
6441,1,0,2,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.3794042045306674
6442,1,0,8,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-1.2045495582147725
6443,1,0,7,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,-0.913242066217619
6444,1,0,8,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,-0.010755008837914495
6445,1,0,8,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,-0.9105001758785335
6446,1,0,8,1,0,7,4,2,0.18915526500934482,-2.0421267634770066,-0.6191926838813802
6447,1,0,8,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.30206250083506786
6448,1,0,8,1,0,7,4,4,1.0076061055857122,-2.0421267634770066,-0.38214609486975315
6449,0,0,5,2,4,7,2,1,0.8404152274193919,0.34505364560786106,-0.1344226114162668
6450,1,0,8,1,0,7,4,2,0.2652325990736682,-2.0421267634770066,-0.6734535868669065
6451,1,0,8,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.38214609486975315
6452,1,0,2,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.9105001758785335
6453,1,0,7,1,0,7,4,4,1.0076061055857122,-2.0421267634770066,0.5203409625099515
6454,1,0,8,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,0.22629158017371254
6455,1,0,2,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,0.5203409625099515
6456,1,0,7,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,0.2290334705127982
6457,1,0,7,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.3794042045306674
6458,1,0,8,1,0,7,4,2,0.5375636322398677,-2.0421267634770066,0.5203409625099515
6459,1,0,7,1,0,7,4,0,0.2652325990736682,-2.0421267634770066,-0.30206250083506786
6460,1,0,7,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,0.5203409625099515
6461,1,0,2,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,-1.2045495582147725
6462,1,0,7,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,0.2290334705127982
6463,1,0,2,1,0,7,4,4,1.0076061055857122,-2.0421267634770066,-1.2045495582147725
6464,1,0,2,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,-0.9105001758785335
6465,1,0,8,1,0,7,4,2,0.5375636322398677,-2.0421267634770066,-0.3048043911741535
6466,1,0,8,1,0,7,4,4,0.5375636322398677,-2.0421267634770066,-0.3048043911741535
6467,1,0,8,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.30206250083506786
6468,1,0,8,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,0.2290334705127982
6469,1,0,2,1,0,7,4,2,0.14359849295834642,-2.0421267634770066,-0.3048043911741535
6470,1,0,2,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,-0.6191926838813802
6471,1,0,2,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,0.22629158017371254
6472,1,0,7,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.6734535868669065
6473,1,0,8,1,0,7,4,4,0.6136409663041908,-2.0421267634770066,-0.38214609486975315
6474,1,0,2,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,0.2290334705127982
6475,1,0,8,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-0.3794042045306674
6476,1,0,2,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.30206250083506786
6477,1,0,8,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,-1.2045495582147725
6478,1,0,7,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.6734535868669065
6479,1,0,7,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,0.5203409625099515
6480,1,0,7,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,-1.2045495582147725
6481,1,0,8,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-0.38214609486975315
6482,1,0,7,1,0,7,4,0,0.2652325990736682,-2.0421267634770066,-0.3048043911741535
6483,1,0,8,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.06501591182344083
6484,1,0,8,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,-0.06501591182344083
6485,1,0,8,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.5961118831713068
6486,1,0,7,1,0,7,4,2,0.2652325990736682,-2.0421267634770066,-0.38214609486975315
6487,1,0,2,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,0.2290334705127982
6488,1,0,7,1,0,7,4,4,0.6136409663041908,-2.0421267634770066,-0.6734535868669065
6489,1,0,2,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,-0.3794042045306674
6490,1,0,7,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,0.5203409625099515
6491,1,0,7,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,-0.0880967125335141
6492,1,0,2,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,-0.010755008837914495
6493,1,0,7,1,0,7,4,2,0.2652325990736682,-2.0421267634770066,0.22629158017371254
6494,1,0,2,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-0.38214609486975315
6495,1,0,8,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.30206250083506786
6496,1,0,8,1,0,7,4,0,0.2652325990736682,-2.0421267634770066,0.2290334705127982
6497,1,0,2,1,0,7,4,0,0.2652325990736682,-2.0421267634770066,-0.3794042045306674
6498,1,0,7,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,0.5203409625099515
6499,1,0,2,1,0,7,4,0,0.2652325990736682,-2.0421267634770066,-0.5961118831713068
6500,1,0,2,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,-0.010755008837914495
6501,1,0,7,1,0,7,4,0,0.18915526500934482,-2.0421267634770066,-0.6191926838813802
6502,1,0,2,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-0.6734535868669065
6503,1,0,2,1,0,7,4,0,0.2652325990736682,-2.0421267634770066,0.2290334705127982
6504,1,0,8,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-0.9105001758785335
6505,1,0,7,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,-0.30206250083506786
6506,1,0,2,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-0.6191926838813802
6507,1,0,7,1,0,7,4,4,0.6136409663041908,-2.0421267634770066,-0.0880967125335141
6508,1,0,8,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,-1.2045495582147725
6509,0,0,5,2,4,7,2,1,-0.8875999978353397,1.2933455255165174,-0.05708090772066722
6510,1,0,7,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.5961118831713068
6511,1,0,2,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.913242066217619
6512,1,0,8,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,0.22629158017371254
6513,1,0,8,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.6191926838813802
6514,1,0,8,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.6734535868669065
6515,1,0,2,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-0.5961118831713068
6516,1,0,8,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.06501591182344083
6517,0,0,5,2,4,7,2,1,-1.7586209159116462,1.2933455255165174,-0.1344226114162668
6518,1,0,2,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,-0.30206250083506786
6519,1,0,2,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,-0.3794042045306674
6520,1,0,8,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,-1.2045495582147725
6521,1,0,8,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,0.22629158017371254
6522,1,0,8,1,0,7,4,4,-0.20480987427217634,-2.0421267634770066,-0.010755008837914495
6523,1,0,2,1,0,7,4,0,0.18915526500934482,-2.0421267634770066,-0.5961118831713068
6524,1,0,7,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,0.5203409625099515
6525,1,0,2,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.06501591182344083
6526,1,0,7,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,-0.5961118831713068
6527,1,0,7,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,-0.5961118831713068
6528,1,0,8,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.06501591182344083
6529,1,0,7,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-0.5961118831713068
6530,0,0,5,2,4,7,2,1,0.052484948856349585,1.2933455255165174,-0.1344226114162668
6531,1,0,2,1,0,7,4,0,0.5375636322398677,-2.0421267634770066,-0.38214609486975315
6532,1,0,2,1,0,7,4,0,0.2652325990736682,-2.0421267634770066,-0.38214609486975315
6533,1,0,2,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,-0.010755008837914495
6534,1,0,7,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.6191926838813802
6535,1,0,8,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.9105001758785335
6536,1,0,8,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,-0.30206250083506786
6537,1,0,7,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,-0.9105001758785335
6538,1,0,8,1,0,7,4,2,-0.7509296816823438,-2.0421267634770066,-1.2045495582147725
6539,1,0,8,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.0880967125335141
6540,1,0,7,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.38214609486975315
6541,1,0,7,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-0.3048043911741535
6542,1,0,2,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,0.2290334705127982
6543,1,0,7,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,-0.3794042045306674
6544,1,0,7,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,-0.5961118831713068
6545,1,0,2,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-1.2045495582147725
6546,1,0,8,1,0,7,4,4,0.6136409663041908,-2.0421267634770066,-0.0880967125335141
6547,1,0,2,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-0.3048043911741535
6548,1,0,7,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,-0.30206250083506786
6549,1,0,7,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,-0.30206250083506786
6550,1,0,2,1,0,7,4,4,-0.20480987427217634,-2.0421267634770066,-0.0880967125335141
6551,1,0,7,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-0.913242066217619
6552,1,0,8,1,0,7,4,4,1.0076061055857122,-2.0421267634770066,-0.9105001758785335
6553,1,0,7,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,0.5203409625099515
6554,1,0,8,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.6734535868669065
6555,1,0,2,1,0,7,4,4,-0.20480987427217634,-2.0421267634770066,-0.3794042045306674
6556,1,0,7,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-1.2045495582147725
6557,1,0,7,1,0,7,4,4,0.6136409663041908,-2.0421267634770066,0.22629158017371254
6558,0,0,5,1,4,0,4,2,-0.7964864537333425,1.8900318162055154,0.5051951659026519
6559,1,0,8,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.913242066217619
6560,1,0,8,1,0,7,4,2,0.14359849295834642,-2.0421267634770066,-0.913242066217619
6561,1,0,2,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,-0.3794042045306674
6562,1,0,8,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,-0.5961118831713068
6563,1,0,8,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-0.9105001758785335
6564,1,0,8,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,-0.06501591182344083
6565,1,0,2,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-0.010755008837914495
6566,1,0,8,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-0.0880967125335141
6567,1,0,2,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,-0.913242066217619
6568,1,0,2,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.3794042045306674
6569,1,0,7,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-0.6734535868669065
6570,1,0,8,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,-0.6191926838813802
6571,1,0,7,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,0.5203409625099515
6572,1,0,2,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,-0.3048043911741535
6573,1,0,8,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,0.22629158017371254
6574,1,0,8,1,0,7,4,2,-0.20480987427217634,-2.0421267634770066,-0.3048043911741535
6575,1,0,2,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,-0.9105001758785335
6576,1,0,2,1,0,7,4,4,0.6136409663041908,-2.0421267634770066,-0.9105001758785335
6577,1,0,8,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,-0.0880967125335141
6578,1,0,2,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.9105001758785335
6579,1,0,8,1,0,7,4,4,0.18915526500934482,-2.0421267634770066,-0.6734535868669065
6580,1,0,8,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,0.22629158017371254
6581,1,0,7,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.913242066217619
6582,1,0,7,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-0.5961118831713068
6583,1,0,7,1,0,7,4,4,1.0076061055857122,-2.0421267634770066,-0.6191926838813802
6584,1,0,7,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,0.5203409625099515
6585,1,0,8,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.9105001758785335
6586,1,0,8,1,0,7,4,4,0.5375636322398677,-2.0421267634770066,0.2290334705127982
6587,1,0,8,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,-0.6734535868669065
6588,1,0,7,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.913242066217619
6589,1,0,2,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,-1.2045495582147725
6590,1,0,8,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.9105001758785335
6591,1,0,7,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.3048043911741535
6592,1,0,7,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-0.06501591182344083
6593,1,0,7,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,0.5203409625099515
6594,1,0,7,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.5961118831713068
6595,1,0,7,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,0.2290334705127982
6596,1,0,8,1,0,7,4,4,0.6136409663041908,-2.0421267634770066,0.5203409625099515
6597,1,0,7,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,-0.6734535868669065
6598,1,0,8,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.6191926838813802
6599,0,0,5,2,4,7,2,1,-0.9706906373486036,1.2933455255165174,-0.1344226114162668
6600,1,0,8,1,0,7,4,4,0.5375636322398677,-2.0421267634770066,0.22629158017371254
6601,1,0,7,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,-0.5961118831713068
6602,1,0,7,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-1.2045495582147725
6603,1,0,7,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.9105001758785335
6604,1,0,7,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,0.22629158017371254
6605,1,0,2,1,0,7,4,2,0.5375636322398677,-2.0421267634770066,-0.6191926838813802
6606,1,0,2,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.3048043911741535
6607,1,0,7,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.6734535868669065
6608,1,0,8,1,0,7,4,0,0.5375636322398677,-2.0421267634770066,-0.010755008837914495
6609,1,0,2,1,0,7,4,2,-0.7509296816823438,-2.0421267634770066,0.22629158017371254
6610,1,0,2,1,0,7,4,4,0.14359849295834642,-2.0421267634770066,-0.3048043911741535
6611,1,0,2,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-0.6734535868669065
6612,1,0,2,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,-0.38214609486975315
6613,1,0,8,1,0,7,4,0,0.2652325990736682,-2.0421267634770066,-0.6734535868669065
6614,1,0,7,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,-0.3794042045306674
6615,1,0,2,1,0,7,4,4,0.6136409663041908,-2.0421267634770066,-0.010755008837914495
6616,1,0,8,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.3048043911741535
6617,1,0,7,1,0,7,4,2,-0.7509296816823438,-2.0421267634770066,-0.30206250083506786
6618,1,0,2,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.010755008837914495
6619,1,0,7,1,0,7,4,4,0.6136409663041908,-2.0421267634770066,-0.913242066217619
6620,1,0,7,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-1.2045495582147725
6621,1,0,2,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.3048043911741535
6622,1,0,7,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,0.2290334705127982
6623,1,0,8,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.06501591182344083
6624,1,0,2,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.010755008837914495
6625,1,0,7,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,-0.6734535868669065
6626,1,0,8,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.38214609486975315
6627,1,0,7,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.3794042045306674
6628,1,0,8,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.3794042045306674
6629,1,0,8,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.3794042045306674
6630,1,0,7,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.3048043911741535
6631,1,0,8,1,0,7,4,0,0.2652325990736682,-2.0421267634770066,-0.6191926838813802
6632,1,0,2,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-0.5961118831713068
6633,1,0,7,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.5961118831713068
6634,1,0,2,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,0.5203409625099515
6635,1,0,7,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,-0.30206250083506786
6636,1,0,2,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.38214609486975315
6637,1,0,8,1,0,7,4,0,0.2652325990736682,-2.0421267634770066,-0.3048043911741535
6638,1,0,8,1,0,7,4,4,0.5375636322398677,-2.0421267634770066,-0.3794042045306674
6639,1,0,8,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.0880967125335141
6640,1,0,8,1,0,7,4,4,1.0076061055857122,-2.0421267634770066,-0.30206250083506786
6641,1,0,8,1,0,7,4,4,0.5375636322398677,-2.0421267634770066,-0.30206250083506786
6642,1,0,7,1,0,7,4,0,0.2652325990736682,-2.0421267634770066,-0.5961118831713068
6643,1,0,2,1,0,7,4,4,0.6136409663041908,-2.0421267634770066,0.22629158017371254
6644,1,0,8,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.3794042045306674
6645,1,0,2,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.6191926838813802
6646,1,0,8,1,0,7,4,4,1.0076061055857122,-2.0421267634770066,-0.010755008837914495
6647,1,0,7,1,0,7,4,4,1.0076061055857122,-2.0421267634770066,-0.38214609486975315
6648,1,0,8,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-1.2045495582147725
6649,1,0,8,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,-0.5961118831713068
6650,1,0,7,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,-0.913242066217619
6651,1,0,8,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,-0.06501591182344083
6652,1,0,7,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-0.5961118831713068
6653,1,0,2,1,0,7,4,2,-0.7509296816823438,-2.0421267634770066,-0.3048043911741535
6654,1,0,8,1,0,7,4,2,0.2652325990736682,-2.0421267634770066,-0.6191926838813802
6655,1,0,7,1,0,7,4,0,0.14359849295834642,-2.0421267634770066,-0.6734535868669065
6656,1,0,2,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,-0.913242066217619
6657,1,0,2,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.010755008837914495
6658,1,0,7,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.3048043911741535
6659,1,0,8,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-1.2045495582147725
6660,0,0,5,2,4,7,3,1,0.5915914508175759,1.2933455255165174,-0.1344226114162668
6661,1,0,8,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-0.5961118831713068
6662,1,0,7,1,0,7,4,4,0.14359849295834642,-2.0421267634770066,-0.30206250083506786
6663,0,0,5,1,4,8,4,2,1.5537259129958796,2.0796901921872464,0.5051951659026519
6664,1,0,8,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,-0.6191926838813802
6665,1,0,7,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,0.22629158017371254
6666,1,0,7,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,-0.3794042045306674
6667,1,0,7,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.010755008837914495
6668,1,0,4,0,3,7,1,0,0.014951081394083694,2.838323696114173,2.5689349579657863
6669,1,0,7,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-1.2045495582147725
6670,1,0,7,1,0,7,4,4,0.6136409663041908,-2.0421267634770066,0.2290334705127982
6671,1,0,8,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,0.5203409625099515
6672,1,0,7,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,-0.6734535868669065
6673,1,0,2,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,0.22629158017371254
6674,1,0,2,1,0,7,4,2,0.2652325990736682,-2.0421267634770066,-0.913242066217619
6675,1,0,2,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,-0.38214609486975315
6676,1,0,7,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,-0.06501591182344083
6677,1,0,8,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-0.010755008837914495
6678,1,0,8,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.0880967125335141
6679,1,0,7,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-0.3794042045306674
6680,1,0,8,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,-0.38214609486975315
6681,1,0,2,1,0,7,4,2,-0.7509296816823438,-2.0421267634770066,-0.06501591182344083
6682,1,0,7,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-0.010755008837914495
6683,1,0,2,1,0,7,4,2,0.2652325990736682,-2.0421267634770066,-0.06501591182344083
6684,1,0,2,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.3048043911741535
6685,1,0,8,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,-0.06501591182344083
6686,1,0,2,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,0.5203409625099515
6687,1,0,7,1,0,7,4,4,0.18915526500934482,-2.0421267634770066,-1.2045495582147725
6688,1,0,2,1,0,7,4,2,-0.7509296816823438,-2.0421267634770066,-1.2045495582147725
6689,1,0,8,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.913242066217619
6690,1,0,8,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,0.22629158017371254
6691,1,0,7,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-1.2045495582147725
6692,1,0,8,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,-0.38214609486975315
6693,1,0,7,1,0,7,4,4,1.0076061055857122,-2.0421267634770066,0.2290334705127982
6694,1,0,7,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.3794042045306674
6695,1,0,2,1,0,7,4,4,0.14359849295834642,-2.0421267634770066,-0.38214609486975315
6696,1,0,8,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,-1.2045495582147725
6697,1,0,2,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.06501591182344083
6698,1,0,8,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-0.0880967125335141
6699,1,0,7,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,-0.0880967125335141
6700,1,0,2,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.3048043911741535
6701,1,0,8,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.30206250083506786
6702,1,0,7,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.6734535868669065
6703,1,0,7,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,-0.5961118831713068
6704,1,0,2,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.0880967125335141
6705,1,0,8,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.6191926838813802
6706,1,0,2,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-1.2045495582147725
6707,1,0,8,1,0,7,4,2,0.5375636322398677,-2.0421267634770066,0.22629158017371254
6708,1,0,8,1,0,7,4,4,0.6136409663041908,-2.0421267634770066,-0.5961118831713068
6709,1,0,2,1,0,7,4,4,1.0076061055857122,-2.0421267634770066,-0.38214609486975315
6710,1,0,8,1,0,7,4,2,0.2652325990736682,-2.0421267634770066,0.5203409625099515
6711,1,0,2,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.6734535868669065
6712,1,0,2,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.38214609486975315
6713,1,0,2,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.6734535868669065
6714,1,0,7,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-0.913242066217619
6715,1,0,8,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,0.5203409625099515
6716,1,0,7,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.3794042045306674
6717,1,0,2,1,0,7,4,4,0.6136409663041908,-2.0421267634770066,-0.30206250083506786
6718,1,0,8,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-0.38214609486975315
6719,1,0,7,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.6191926838813802
6720,1,0,7,1,0,7,4,0,0.2652325990736682,-2.0421267634770066,-0.6734535868669065
6721,1,0,2,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.38214609486975315
6722,1,0,7,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.5961118831713068
6723,1,0,2,1,0,7,4,0,0.2652325990736682,-2.0421267634770066,0.5203409625099515
6724,1,0,7,1,0,7,4,2,-0.7509296816823438,-2.0421267634770066,-0.3794042045306674
6725,1,0,8,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-0.0880967125335141
6726,1,0,7,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,-0.9105001758785335
6727,1,0,8,1,0,7,4,2,0.2652325990736682,-2.0421267634770066,-0.06501591182344083
